account,vestingWallet,amount
0x51d7ad5db9f3a67c4ac97fac2d6b91b8f95781b7,0xc86caebf367ab831d4305110921d946fdfbc2850,1543382428556420000000
0xfbea1765932d0c289abdbc1e164d198146591f2c,0xe0ba5819105b6ef00082e171e623dccc162afa2f,5875434647859000000000
0x730e81bd79260a037d692fb029e38e48543b2950,0x05f72abb0b3f0b3b3c1a9f32de62e3f1f498a455,1392592031135570000000
0xee07e3c38c01b58c297f5f49f75c702b797e739e,0xc5d41ec489afa4a769d9822ce53428453e8adc7e,3637173902370475000000
0xbff17367101f4b284fc1db65f16f2206ba282761,0x06e1e814d6fcc594577866b45b81a7c829cfa1f7,540269845653180000000
0x75b23aa76077cf87010848017a65f498b95d0ca9,0x79a5258758c1e3b1cffc1bbbfb2fdb68cd53ce9c,3637173902370475000000
0x2627c39dabac510f47f2a692225e70c9b6249276,0x4cde388830fb79481fbb3025ed7b53efd17ec52a,3846206885265330000000
0xfa6f614a574509ad2bf37fdaac4238efac526af2,0x1c01893f0802da07f1660121d40b35667be95286,383100504966699500000
0x49838aa6c98260aa1738fbef639f9793333a5b60,0x01bb9d152f2c9a2bb3457fe5909e1fc8f99aeba4,5455760853555700000000
0x6d225648e99c891c8ef03513d3e144200bd5b3ef,0x5409c2dbcc8effd120779cc020d6809c33c3daae,1404701704050895000000
0x235e1ecaf69428a0d721e88a287a97a4f2033c2e,0x7bd8c1fb106cf9e9cd4a0b6adaa81a13332fddff,76158504798855000000
0x12c360fe9d86967b489df0541818f65b487db4b2,0x9b25d14cf85a5ec61dbd2f69bbe6a504e888fca7,305369949404884000000
0xcc1001d32202634f93360a9d78c3c28c77fd2d03,0x61f4469af61c7c0973151cc74505e9ad2518bb70,566411887380375000000
0x0e905f4acabf5914b71d2fde1427a46dd2a037c5,0x574557caa8602677c9dc30756e3185eb8c1611b6,576147154494765000000
0xb7d5f6ad2a1cf4db3768e47c77238bc0637e8d2d,0xef030046b36b8268e94f932c80c5456fd068ec96,316057867608557500000
0xc91d6f29c737047d17694b7e424f96952817e6ff,0x07f5a0cd456b46977a9644d8cd57b3028e182e20,667392196981855000000
0x4085826d6ebf9fde40cf2f06d267bc98af62d61e,0xa7686b6f6d0d67b25381c2e8766a4b91982d6971,100495339874155000000
0x5dfa1a7f005b61f26c3f6c227723259f0d890d89,0xd5834cabf7fce2131f3bf9cdb0809c1d6652fc0b,207796143106280000000
0xffb90de6e35b6a93cbcf823a1d286b07f0adb64b,0x34c2718d8cfef0c589e0471ea4c24b28d5ee41ba,229027414644983000000
0x5a6ac5d798b0b4963290e80e1cdc132b28576b00,0xaec085c0f8b734ebe56b7f0e7ed73c44f9496363,6641795635749700000000
0x7bba80e55fed1812974ea0db50e58d3f82348c1b,0xaa90f53e34bdee9867c3041eff727b698548235f,3365431024607165000000
0x883835d7354316472f9c5f509d574abd308e74a5,0xc52f3beae54ce01d8ee56899f1cd205c885b02bb,597140371247585000000
0xb3f853c2caa4d6da4a5a4e556de1401208a42239,0x61ae837848537b83943bd3402ecd9f2f3a22f2b1,10289674755224500000
0xb25704c5ea00e3fc297008313a44ac53b9f70bc0,0x437e07c8aa169254e076f16a8b1592bee22a5d39,1604708927603090000000
0x53fbfe4f63e468ecba42b07bf8494fe4db9b03d0,0x02f4a2fd3bf42fe94041db219bc79b084fc9e38c,15802893380427900000000
0x117c92527b383790a508b557ad96a7c75be845e0,0xe07ae17d1cb12f6f894201a834f0c901bb7a2f99,381712357741638500000
0x320ea39b1f34783755c722fbaf50cf460cbe2c50,0xae13a4a72e80e026f83d49505e88a784928adda0,1573448139075255000000
0x735a2fa4c5e4469a385033b7e4be81b379820f55,0xe222a38a800a398f3a067832d420dc38766d202e,324875903185361000000
0x8332b69571b46dfe411a735db05fd9c421aa540e,0x827103bd64003254b4e2a8e84c8bd0d41c104a7a,104828493239068500000
0x6e22706d6e86c38f4bad40415b1b4c76f5b821b0,0xc48c8ccea9da9076f4155eb3b978b092fa791b2f,330950640753420000000
0xd737d804f8036f97b5dee69a5fe04a24fb8dc523,0x52acaa1ca7226b23c69804433a9fd3b9a2d4e54f,1629164210631910000000
0x6465e1dd2a93bd78112d6e5f90b1ebeebc2d9765,0xe2df4f001d48f8674fb17fd3aedfabd4ea4084e3,1863931088658990000000
0x6c9f70236d72d701938f645d9699df3e95d1db6d,0xbfb809d5bfcc3f0b5ad9a79a52c8020387eecfbd,269444073004309500000
0xdb5858c302e52064f63abb3d5c0f58bdeed49fe5,0x049b0e5f2e1fc93900c2005defb61a87fc58ce77,4682338732562650000000
0x4f15f0772840c9e9093ec26dbd107b77d371526d,0xc00b5707dff6866a7cc9efda6db34adf7afdba92,278710678977347500000
0x0e8e39328276ba9ce5dfb8a1bde2b09d002218b9,0xfa63be8b74c3f5adb4abeca40f9c4c5f159b1bf7,1417023525542220000000
0xdd1562517952c6bba8872326315caea8f55ba459,0x1d7e5a269e18911b943e0f155535df459d150422,346554712664597500000
0xa970fa27e02a61d9ee6eb311cce7b8d2bdc6ab50,0x3a0585a7dfeba3570d65418c550d41a5cdbd5e23,7451770892122650000000
0xe3557583bdfc12eaf28b9f2d9607e2ccd05b24b1,0x03f36e56f73a36c278b2aea5a25e057527c19e18,1946003931658095000000
0x75c421dcc68e95b8243c655dd5284a6351751cd4,0x95b0eb3e1f6f49671d1909c65a2a9ad51f5beefc,8040068417250850000000
0x3763a6f85ccd1e3b3b1789b4b3f354e57e99bf6c,0xa5d4936b524b0985e29021409f13a5beae6948ff,86829060890334500000
0x4407c273f746d8e726fa438900746e3d64f27ea2,0xa7a99f06cac5a1c3cb38760fb21a6c5b9efa9c2f,198778527521344500000
0xe57d8a8047e6643bd546ca9c7666d637d9bc1996,0x6d1c8804a9958bbdf5f747b7653fdc4eaac0157e,10911521707111450000000
0x4d48099f1167a138ab7c1011937efac9adce284f,0xa46b3b08bddc824bdbf58782c159407c9e344d15,1743244929211040000000
0x4c2a9f904d97e868d3339ab98071140e46a458cf,0x2d12f137aed1c365c7b5f135d587c704d9f7b1bc,953190442034535000000
0x6db66bca64f06d7a4c06dd6abe386d33a498a7a7,0xd26beeeba9e1f27f8ccb64a4093f2bf34464b6c7,686017107850585000000
0x37893efe3a48494b42c1c5f2e90689ef7bba4986,0xd594e9a63db1dab8e97599045f5f623aac34901a,1626248439844810000000
0x66d928b9a886c851410ac797806630a3a5773739,0x1ad1b5eb508afca96af1de8946f8a514984e1b9f,2050487163282585000000
0x30620715bcf265773b2973eff4293cee0bb1b774,0xeeb28b3e5465277fef69203ea1c2ed79a2b86587,702350746672825000000
0x67a5ab0aef8e6b3b2ae4ba1d514c2ccce2ca6e56,0x00b4aeb19f255b38431d0e57612c6423c6384278,2314565321698525000000
0xabb84fb740b589d7c2c1dd507f23c6d31317039d,0xfc2a46174d6a0ec29b5ad282089989bc858dd9ac,168564217128422000000
0xe6b1e0460a0d1dc4be8a8d77b622ddf01bae8b19,0x7b449d62e4c946b2e399d5336143862a3108f82b,10184086743323750000000
0x68541f794a58ce79a21f843745cc73a1d281ee87,0x3d57acfcc1bd4367d88bce59206fae7baf803c15,414774117745944000000
0x039c43d65ceca9591897b9d37695122eb3212574,0xa96d1e5c03a6e080b8802c99da40012083b9fcef,3571275436634125000000
0x60edaced9d7a45c793b1f280ac6d189aacb66991,0xbb13f3d34023156500fc08996ece6d7ed9fc5ad2,9855568062509000000000
0x3b0c4a0c4546e155e14de9e37624515b6b86d613,0x912d5e1a54d6f39badafb15b7bf8d39de013929e,544257105287785000000
0xd73405af9eefad3e5ad6de1f8ef7ec709b0d223f,0x2571505647e5b3940204e47881fcd697cd966973,5267631031991950000000
0xab705e4a2f09f50b899c33f0d6e8ebd6a6ccb51e,0xcb80a651f45700e6f11df3387a778b096b85193c,1425359025037280000000
0x22a87fd18c2816a0363c6e33033f551acce9fde3,0x3a510e36d3d465b53bf8b98796a7a3df424da0f1,649751806370720000000
0xfc4fab6003d5e2991b4eb69c3304d9dcf8c66380,0xe38b5ca644c3ed959e95dff419e5a01d40e0d9ae,298570111876957500000
0xb9803e6898f7f75e804cd5506b72074a7fb43138,0x6d7e19eecbfc8ebf501755e63de7e2847f5cabfb,1243291793884185000000
0xceb4a8bfb9bf960db32eafaa5e1dc6b8284be1e5,0xaa7d3020d4fbf7ad3b8df65ea762a667afa8e827,2546021609450290000000
0x3a0884449e50a524e4fb7676dea4e06a7e0f4159,0xe0702e78af541e061685e3219ad785840de0a4d2,927633128432940000000
0xa99a71a639b1f87271e11d0a52fa9bd046b8e962,0x227100c7062a73acd244bce851df327d19cc7fa9,64832381478382000000
0xf654b89a1972d9c3ecfa7265d996ce49940cab3b,0x5e869cc394cc6b475fc06f15aaa16f5bc02cecd7,641276820003420000000
0xf7a2f0978d9875df33e44f4d4a8dd2d4566fa8cf,0xcfbc68644dface86f56ad4fa9d6da90254969dd7,2088888289014385000000
0xbead14390863d5f5e3b57fa099c60aaecc3774dd,0xa9112a39c8a0bc9fab700917aa78dad237203e33,2703740016399645000000
0xba8765802198e5c19f2ba8fe9b0da2b225927aaf,0x8831b70d8f70bebcb60fdc0c627ac026f6704c3f,4659827479336445000000
0x9aee301d7b11a6dc7293b7b6ba5f11cd048590df,0x636929f4df923f0f0404c6ddad677673e5f66ca5,1003358296824780000000
0x359842cd28b2cb58ee2f35a6abaf188367763eda,0x86a08f110fa7fbeb373cca2f6d530fd3ca086f6b,241081566728230500000
0x5dac428d04290a191f4977c4f9d9fb29f86aafc8,0xc23773d355f7b7f11606fd742d967124fdb8f64c,10535262369506450000000
0x2c2fa8a0b0aa01169d1f7e2dc70829572c263d58,0x40affbd4d83a1c9450a37ba01d246c67639416a2,1159382928591095000000
0x87678fb71e85f6efaeb39c03803b42f086058fb1,0xbd82208415749a6d1dcaf6d650131de9091783c6,345418379277922000000
0x5d9575e57a197289417ce0cc8eb49230ce07041d,0x8a56a30f9672506c7898dba028dcb9b1f97bbc8d,3357391270994085000000
0x2adc0103203cd94ed03b5dbd1d7301fd548c087e,0x028ba52e08fdaf5684b79709376a8cf6eb1b3323,379161096493253000000
0xa6a6e889f08cee123dba9e8c22731e0b43f5f1d9,0xf5dd112e3dab7ab5eab741a2c2c04b09770be5e0,3680995315179140000000
0xbfe4a605dd331d56d1a582750d94b22e01c2abe2,0xb90f81cf45ea7b00ba9271ba8598dd93692369b6,324161907391908500000
0x739dc8f3045f6ad394c62ed3ef043e8ce1ae2e1b,0x605e637b05d2bc8fd90e3bc40f5869481202e5ec,14548695609481900000000
0xe79920bfbff4c42564ef6074ae416b71855aace7,0x14fea5d5cec319d029eb453aa8d50f6c584498cf,158425017523966000000
0xda610b7cef2285b7b81cb605538bc3f83999b2ce,0x6a5e8bf50942ba3d95a9aed8a1790b4ca4d308dc,1893054936197090000000
0x6af30bd35e0278abd972fe39ba69a1af99d5e2e7,0x956e639d6358101528f97ea59634506c7f02d5e8,184505417431715500000
0xfaa8dcc827153b8a4b70b109e6489992cd19103f,0x9360c6ab00a61ab878333b3c78aeb8154925f532,736731626863905000000
0x1fa4feb6364c190ca8a340c3af40862330d65ecd,0x67ad866f309853b525c3b54215195e243a9806ca,1408784950459890000000
0x054becf10c79afa4e60f75b187837be9fb83867d,0x03dc7a24cb4f726516da4de7a3e6c8f9993c4a18,317646121604864000000
0x98981a67873c2aeb7cf2f7e81d39c20141e3e58f,0xc4102c33f6588f1e85f1e1c38a711449579cde9b,2753534364537210000000
0x894b5854f1f566b50b5f890b2a07fe01f8cd2f62,0xfd8ef0ea8ce57f0033c2d523a2b613a9f55c8569,566411940056690000000
0xd2df79139afc0c37da40fab2a4e8638e30154d3d,0x7bcf50e322c61fe86c46918b3f6b5a7a7d20a1dc,2182982266584835000000
0x8c99434d4100e2519d26778679ad443f9d207755,0x4a8c25a012ab1aed99ec103cc5e7f7cd94cb96ef,1262036543361050000000
0xee219649df63a76501b986d13f6884d019b2204e,0xd66801e118928a27b09119ccaf9a162819fad2b6,1228036639323585000000
0xd239355e298ad3550fa33647c71042a35aedee15,0xa883ff751c9f9ba7b69d32b271022da43a0b6882,326313376508293500000
0x42daccdbf7c81b9d186eac39034bd47c3fff2300,0xdee1dd94f10d6289a4421a6b1f2a1768deafa5f8,6213103467322600000000
0xb96a9170f0eaf6f48b0481c8c0082269e66cee7b,0x22ebeb29856abda51979bca5d837266843ef1ecd,862536059025700000000
0x1a794f677a336976db0a8bc5cc54a6ed969205ed,0xc75d2e59eb86bd46fae8b7585d7558523d6c5651,1676064395805260000000
0x4971bac43fde385edf39d49eeba73bb6c93cb635,0x30487c6c0a73fbd4795b1ee4d10a1bb9b09afc58,501679158947650000000
0x7679a01e43140ab2daf7882fc51878ca22af68b5,0x9eb39434ea4ecd0322bb3af1925a4085e4cd6ac5,219942879074212000000
0xd8623c5b259b0b15555002c6718e257c06685cd4,0x8f7f30a4ca09e0f91726b346af4b732e1fcfab55,176217031629450500000
0xa89c95274d0ada21d068095157af88e368dcb9b0,0x02d710e3ea250dda7a6a595af7c7fdb1b01440e9,1309789263026490000000
0x84d3b2d64abcf0dbcef52d17d18d28955ce74825,0x90944ccb2cceab6dd9dab7eb8d0f1ed71018c501,3867374797736840000000
0x00ead99163c7be85201142cf0c3fa0eed5b6092b,0x4353b6fe6085108598e8c239b51fcce9c2a132c2,124432235323783500000
0xf93a5f0a4925eec32cd585641c88a498523f383c,0xc8e98bd58f82854b25f13b610f90cd110e4c8a84,1549303340760315000000
0x870904625800869e97600eb281d8a7c707788be8,0xe4b7b517e7808241b74ee4b62a7a7568ba515c11,1191488002500675000000
0x6d77b1f080bd7bbaf0a585c631888f998f177059,0x1a674ddf9bb5e802deb1f184ea042cc59f71e926,162330692087676500000
0x9d2fdeeb4f62766073abaf731ec3cb4324ddf9b9,0xa5485ad90be40a6b9fd4fc9eb45a80c5a43aec88,1588650670000895000000
0x19c2b3bd6e3d707ce7db89d73bd12c5f6bdba9e3,0x4ed916dfa1c8e2a029236c919e9385b07a0496df,1361298045996370000000
0xd049253862888c244ad6373ae03fef469546deaf,0x9c2099391020d8b5bb9ee6f82abe96751d8378af,163845452094501500000
0x86c16f44bc75851a9e2e16e28366add78169fea9,0x78713e52aac3673dd6c81e38ca4f9632288b2d98,2633815510728335000000
0x35c3be2b66785e5761a58eaa74abddba9169b06c,0x92c1487b1ccac3c4a37d54623da0f7174aa69661,4487241446913230000000
0xb832a36d6e53164f4bdff69e5f22467107370455,0x319973a42df77bd6d52cf8defa59f19f9f6721ce,744917525634965000000
0x42aa588695825b20f6e337a093454421005eaefa,0x7a763414a06a39ae0e0ca3283ecf3b9989e9b7f2,510358782248965000000
0x51e8bd2b38666f2039fa1c5cb2f087e19db2ab64,0xb6d2517d7fa4be9d25e46ee804536dd77958ac90,3138163262140090000000
0xb134b5c56f00ed8b9bee6bd6efe1bede34877881,0xb345a9a1fb2f561da5f8fe0e806177d1ba46cd8b,1594151435946115000000
0xde79fa44e6a37f437b2dc74e81e3958abe9f000f,0x03345901fb623add51a1232502e9dadd6085b49d,3188303114203265000000
0x02aefd6d3fba8ae3faa849433f36052bae0ed22c,0xdee981fb9d092ddd5b6d3ad20a9b3a1193512121,348849714193926000000
0xcf81efc8bff9b01069d137374173b00c88c4fc5d,0x01fef60daadaf601993c3b5bf51b8a7e95815582,394368136511141000000
0x42fa6ca0539c62ba4d6cadcf0eb9054f77588ed9,0x0f4b6f642a479f1c16b1cd269bff1285866718e3,582058700850515000000
0x02db169c78de0898cdc0531bc0e88df0e891f745,0x5897e584fc2c66e689b92925a5ecfe356910a7d5,2447586155657750000000
0x49a3aab8ebe80725646937b9e9f6f8b4e9867bfe,0xaca15ffcb6c3980a7072240c7d2c2e0003660e57,1251062392617210000000
0xff14c98d493223e706f442209bd646f01148bbcc,0xb61060ea0f08da73e1b675cb15c7042edb81222e,1549303235407690000000
0x751e080566846ad67e29c4498c3462db4e4834ab,0x4dae7528718e6fbee3b5addb289e951277abe286,113771772013542500000
0x3ce66d042b933c6542680a317b97c0655daf146a,0x23e51ace66e6d90aacc5d1641245780d05ff706a,2071034569877880000000
0x5544ea05bc1446de2126f1621b97ef9d0579fe70,0xc24054ece2dc53c6c83de3c73163cdf4ff95731e,667392196981855000000
0x10d1fb8ce48fcb6c418fffbb1e4b919ca927763f,0x3d171c75b8008c9959cc4f51c886fd2db02a591c,1648374344783565000000
0x736a6f35da753e8a1d20a5751a6dfbf0c8c9754f,0x4b8eec45a5c148d0e8b9a333bb81d9b251ff2a0f,4177776335717740000000
0xeb9d8758933a21a2b0adf1226f360631184fc898,0x157dc5dfd84b636a53aeca191d47191b12c1a763,1419645351977180000000
0xb3a5c0f9a76e952e26032463071c27e921fe0e35,0x7653c8da251f57376d844593a9665916be9ad104,5155553930658700000000
0xd3b89a09b3da0d6a49c72fd508805312a5080774,0x4adca0b720254e13366dcf1ff708a22054d1dd52,1097423186536145000000
0x2b04431ceb74cf7e1d44bb73196154ba527140a2,0xc995523d5df54b0d07f2204f561cc5f281252c74,2724636740685485000000
0x76e3e524df9e29863b06cd858bb1d8ed7f3dd8ab,0x43fdaea9f5162977b0108768cb6ac92db7813b70,5635140286461600000000
0x91fb5e55e196335887edf34609628bd29f09c83d,0x130712e14458d4e216f1c7f1bf58f052e14e952d,342212751820440000000
0x196d2a24323eda8ed674ceb2cc10a4ec00c783fd,0xc6c107d82148bd9b9dde0a0f01af784cb8e5f350,3972312088629200000000
0xcf1916771e5c819244f52b69d05a059bc3877440,0x09c741a7d2df0d6ecc718a6009c252a1e01889b7,1006553757754185000000
0xbc075a720c2a2a5a14731518a6fc9bb1ba83368b,0xfb6af75059e6be619eacb74b83a6bf0267aedd3a,1601359862550025000000
0x56ddcbc09713d2ba8dff06ec008cbecf4b702bfb,0x5710ba7d581cf32cbbbeb8eda91e44842232677d,1353692871951255000000
0xfbc47894163b9d10c8a5279ee07b1397ea1cb877,0x06d6594354a6ed1129e93e52d115f241e4400320,1316907707955490000000
0x21e08c04f29febce461be04789c1ee44d0e15da8,0xa56db43fb55365e511ff12978a3fa2b64d255d3c,1082389946739655000000
0x8934e9c25e90fee21003271342057f1a4c11c6b3,0xd6e6eec3bbb10aae5afbba2a0b213a3969c23a35,2817570143230810000000
0x0ed61a1952f34e762f16a14af603e9832c5af767,0x37b9499e16290c507ce83384317c60a9246ab58d,3881412339362480000000
0x77b861dedbb99c8918f274bdc251372619354e8f,0xd12843c1e8fcaed1f2c92b348ed8a1cf70394e33,11705847042111900000000
0x935156ec1744f201ea52db50cca6b6b3930eda13,0x96117814e8568f62f1f2b25b5c47b51e58f76363,2753534364537210000000
0xec3246323cb293dff7611512c031ca4464be3fa1,0x58c1df22f1bd94bc00327593f9eb070d53e653d2,359156656243984000000
0xb6c820979ebbc0e42230b93d4490277ef9ebe3fc,0x689e55b1d2935566e42c11c7abfd4cdc93f0a8a3,2937717476690800000000
0xaf1c56abb73ce0c13ccee81b59479a5d0177eab9,0x1f820914fb51e8cc58608aaf2d21a2578168ad96,5155553930658700000000
0x7f3cd5da54b7aaf26fe2eecdbc394bd4d05b5226,0xcb1a842fdfd310eb9421b2a18ed6fcb75aa28aef,13283591577022050000000
0xdca8815ab3702c94f4918c5f709a349afbb435ab,0x7de6427bd8cf5817da1aa4edd0eab6fbade567b7,578406610049250000000
0x444371f26cc4648fdb6d4d0c49c7bfdc13d347d7,0xf2dc1e4b3ae44519139cad45017437c9a0edb4f1,4549317845927115000000
0xdae4d6f4c40452b67206e444b4fd64d9db3d426e,0x08b7d9d12df09b350c4612648e2e593695b05d53,2129467927880775000000
0x8d8bea3962ee60b35c138e62e656126bab9c8128,0xed741634926d5b289fcb719617fef4139d544553,216329810884333500000
0x1d2669c2c19c9d0c761d3e336d205a39f97a4fbb,0xb43fdc0b7d618f6ef773d7e01177f3ae84a7997c,2472561638330865000000
0x6ad0eb9b13e836dbcda263ea2dfa6bf07d0f7126,0xd3fced02e7014039f9fd77c9260dfcd076051e7d,563383052158770000000
0x80976ad2580f5bde3adf9d861de4b8848dc3818d,0x31eb9745890d808050e082d91c85c6fd3dbabfef,1284788032172425000000
0x117fe30feca1a1fadf64eaf87d6294299aae1834,0xd93a2ec4fc3f5ef1df137688bfd61d30e3b48a26,300149937663461500000
0xa7f064b2864f2c7d359e18593832c805f316187b,0x2315677397aa2dc192d9a2187e364c58b7937279,237816267545343500000
0xb3389f3edacdfd48603f2f06895a2b2a8a96952f,0x53238c5bf86d4ad43e466988ce4121fb97b2f44a,3725885446061335000000
0x329b247a1e1ce0baece45378cbaaf0fbff1d53a6,0xd66aeb463b22309bb939ab7e4bb42cf891f05642,1368988998146760000000
0xa4965b18b729ea4efec7181df9141a83029fb729,0xec4290bb4670f8fa757147868e42ebe8b5a32dd5,1380482695348640000000
0x155c03a413c41c824cbf7667e26d8011539ffe53,0x3424430b8c47baa3d1193d56582f71535e5f7683,8653965491847000000000
0x3432d7e95444f85fc92d91d9377276e9dd2e770a,0x59599efdafcbae1eaa6aa08f3277148cbeca2a0e,147690617743229500000
0x2ef467742a91bba3048966d033656ea5035499a6,0x591bcb382ba6116b46e66aa6c5f33896aa447332,3967826047538465000000
0xfc83192a4047247462c36e5823990688ace93fe3,0x8a506ca23cdddfc08c7cd94ee278cd5e6cfcfd11,15802893380427900000000
0xd455712e43582134f101a0c686d26548b5438a3b,0x2a52bd3dab084e46f4688c27ecb5461e4595fd3f,3574464007502020000000
0x0837bccdbfa7d84a9632e23e0507acccba6e982b,0xa3564fe58a8b0e45e4cf1dcef18bf6ba6c05ab4f,13887391013623300000000
0xba55288cfe0b229a3fa3ba82bad06d6ea8365eba,0x813ed78144517469c6be90867446335f620ee360,976438984519035000000
0x31f0f72db2515c6663805973e113d3a064ce1bf9,0xe55440753332be069dfedc9b1ac5e6a299a20278,7833913067493750000000
0x1fb99c83110726b40ba6bace5044580675d22f04,0xd8a2ca75ffe62a527cf36ebcdc0d049041ea805f,1516439348699030000000
0xfd102a750c595d95ace7bdbed17e8b444891610d,0xd053299b510c34a7f2e10fcb57e36dafe528a420,1970008315997720000000
0x78ad0a60f4a4f42e9c37e00951e8a65b982f14b4,0xddbc6e1fa25eb5b272b988cdb2a7859ec533b570,329226966496105500000
0x94196a391eed3541aab542757ac3b9af0b75098f,0xa47d42b26a5386dff0f769405221d2ff10966575,14548695609481900000000
0xc93539968335a597879c604af995e05d1b12f9fa,0xaf672b0932f8916bb8e4a6f49a56b345fbf9f856,165043269271689000000
0xd9390b46a1749dee5325a490490491db9a826d1f,0xc3bfae768ae75d43397649391b2c16cb9af10883,1710854644681730000000
0x2ae8e70309f03918c20b57ddc7df00d8924b1dce,0x4cb46de0094eaf7398fa9d33b6b4d98bb5679465,836131931579420000000
0x8685cdfd6d96c8273ca09bcbb6b7678aec370089,0xc778b5697d22004fb469373b2042f3eeeaa4013b,471225761313146000000
0xda6189f47361d8b3133d8619a8552da1da95f680,0x59efb84dcbf4099e769dc62cfbf15a3ff1cfa4b3,448309016378060000000
0x72d1befb45c38e2c137fa30c5e222ccd3629c110,0x7b11b4928322fd196ad11e7462f4c33afc20d6db,2680022907591150000000
0x189067d31c7eb75daf49a6f410e567c24c740c98,0x9f8c46fc77b732355a7c0a21f326c87d59971c4f,452434625076577000000
0xd1efc6e5c2a25adf60546ad7e3481c24d7bbd8e3,0x8aa08faf99162e9cb9b7afe05d5f04e0bb5f2268,405202410578041500000
0xa90dff4df9a4593f5b8e4c80ddbb1efd5b95b6ab,0xba420c87bcc6b9965b72a24f279ab5808c97fe47,6110452107098800000000
0x6984620cd653c91ab8cdcb3da535990ebbafddb9,0x58cbc28cff91fa010d4928694a3ddbca728e3dfe,1725603369185800000000
0x1a5a17ec1477ad8f687849597efba33fd3e2dc76,0x42a73681b6bcfd76ef6ac7716d9cbb33b392a529,543054736877305000000
0xdf327c3cfd5711a376c39197a6f7e2bc2c74124b,0xb02fb1eaf2684a69058e216b0d3fd5affbcbf8f5,259063847670015000000
0xae196822d2061efe45a8484ee98286351d944a51,0x2aa866e5be31c612162f56a1ba8b205a09e72086,1909516283468370000000
0x1c55d9c365f9cb5f09a6f98843f08c764a8f0f1d,0xc70d65a86f46315e25c7bee28d29cb333fde8aa0,1849702584869745000000
0xd077bbdeffb4a3f39bf7a78ab2f50ecba9596b95,0x2cd0796070d327917f56ef44befcd7a66e65d193,2981678070849100000000
0x1ab89de00f039d9de0e17cd1f1a5e7372c475ac3,0x4bbd1a0bf02c9d95e12b076833d5e955d301ed8e,12220904214197550000000
0x7a7b486ff3e062f6d8a5568cf39b8c281f25c798,0x36928ffd04e41089a5ef8d2e754766e6846fbea6,3846206885265330000000
0xefc16955c8d011561d91c1d8df7cd27cead924e4,0xdba156ddabb4287441062812b485e3193e313607,14548695609481900000000
0x85e7fa0f1dfc325b3e496f25f2f0dc17998829f0,0xcfea9dc16e553d3375dc9cb7889c50bc8a791ebd,1018113658544065000000
0x518ec1006d2a9518388cf862369b1534190e12fa,0xaaee10487a1fc50a7d632e087372f438a0617d04,2538617458744235000000
0x6629cab4112d1ac894eed3a2c14d57cbdde21a14,0xee6eb7e99f78c80b4b0dbeece0f339dea49c63fc,1514443948957675000000
0x08074e79526f8b8dd1d5e6b8e38d0a1de8f10d03,0x8221c9140c9600baa285eb726d32349c7e60ceda,240609523767694500000
0x817a322d652ad609986c56eebd3375fb9f0462a2,0xc8a53e9a84057964e2fbae0881bad7bc27f96189,9547581417341850000000
0x67dac0bbd22ab2821ea982ac0542f6c409cafe3a,0x2142df6f7c21c0c386502b9bb593bf15b70cc193,15276130267746950000000
0x2e7fe8551847302a76c9c2201b7228fe382d8a82,0x157fc9740e5fb42c12addadf84bed83784fe2a10,178261588904486000000
0xdb8601ef0ed92332de606cf535feff9c88cfbee0,0x90a41c633d99b61f316bb1af8855b60c5d862ead,3067228287860255000000
0xd7bc0ed023e71ffc6426a2be6b89ba4ff9e33478,0xb5de89186644b890c19f1c0597b4344853d54885,2144345530247995000000
0xa4854578871297797afd2ddd0f2fa69fc01e72ea,0xde9ba6bd3db4af04dde223c2321f15a7e421d9f4,2736431756923080000000
0xf4b0d517f671a01dc90dfba3c4402b117b0a7add,0x86a4ef43c1e8e5e6b8fd6cccbb8a62f1457b6637,15802893380427900000000
0x534d4e798b2644266e4c431545925aeb2ce764bb,0xa8a92b3ad7a5091d75848dd6e3ebac761e410ffb,187460137083365000000
0xa9ddbbaa691aeb72100637a06da62442efb8bfba,0xb66dd732efe30192b289caf72d5abb7b29fdfca4,3149717473888355000000
0x52bb4d1121ba28e7cac4b3c994ccbfe8ed1174fb,0x0d386ea3093b97cd2265b3d60507d6dd31a3274a,7105176882929850000000
0xb68becbdae999c9c6a4b787750eb174b52be54ac,0x6e403fd469ff4557c367dd1fd3195cd9451b5549,468233852185740500000
0xc817339d455006746f69b5f010ff4ed79ee43fe2,0xe25a28fdeb1ffe024885738474ae42f136147001,414308100955417500000
0x9074f1a7c6a09995aa4766d44342dd147138bdf0,0x03c9f9967b3b05bcc41367dea29aea9c556e2036,623388323966220000000
0x938bdf1d5f2608a1ef5eb7b11819e440160284ea,0x35c75bee7f4e8c792eb882c650b65bdc4168bd49,317190745429214000000
0xb4eb7610c445d25f616edb02e8034c6fdd997cc9,0x5f79c28a1c80504b278f8c7e03116fe4179014b3,478875499517596500000
0xe0538a6f00771b3cd3fd190255c26cb174c6ae48,0x2fef62e70efa13568939e8f11de999a556d1f91a,435941903794307000000
0x9645ae222557fe2006d4f8489e94498935aed45d,0x9089900b53b10813fbc83dc5bee5bf41158b6f6a,254885373025509500000
0x68659db9bdc969ef5925fdab9864e793cc76ab54,0x0440123a63504833e3858a7a1627d1a5cad2e3cc,1223793077828875000000
